baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1077.29;0.012247
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1050.68;0.017456
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1046.85;0.022068
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1037.87;0.042657
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1034.69;0.194366
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1031.81;0.236802
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1030.29;0.468826
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1029.78;0.598523
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1029.58;0.627105
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1026.12;0.723141
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1022.54;0.730985
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1020;1.1099
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1018.88;1.20556
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1018.68;2.26798
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1014.78;2.37058
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1013.07;2.71232
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1013.01;3.2146
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1011.72;3.23235
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1011;3.49429
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1010.63;3.52146
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1010.46;3.59858
baseline_results/cvrp_hgs/Vrp-Set-Golden-n301/Vrp-Set-Golden-n301-hgs/0.hgs1.vrp;1234;1010.42;3.85022
