baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;878.081;0.001602
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;871.328;0.002425
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;864.858;0.003331
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;861.287;0.004123
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;856.907;0.00539
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;849.997;0.010884
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;847.294;0.068731
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;843.823;0.132202
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;841.837;0.189715
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;839.907;0.238877
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;838.887;0.310248
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;838.667;0.33247
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;838.541;0.523887
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;836.847;0.570087
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;835.321;0.603052
baseline_results/cvrp_hgs/Vrp-Set-CMT-n76/Vrp-Set-CMT-n76-hgs/1.hgs1.vrp;1234;835.262;1.39866
