baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40370.5;0.028954
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40333.9;0.086143
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40329.5;0.134126
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40243.9;0.191687
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40159.2;0.326043
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40116.7;1.3812
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;40083.2;1.77737
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39888;1.94136
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39627.1;2.37542
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39619.9;3.40197
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39576;3.74881
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39549;4.92352
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39547.9;5.53326
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39508.2;5.87473
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39496.4;6.52326
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39437.5;6.94623
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39434.6;11.4448
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39432.6;11.7159
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39391.5;11.8143
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39359.7;12.4584
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39340.6;21.7719
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39336.1;22.6621
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39332.9;24.8615
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39299.6;28.4692
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39283.9;38.3622
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39280.3;46.1982
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39280.2;47.0387
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39280;50.459
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39271.4;54.2101
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39261.2;55.5637
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39249.3;59.1742
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39246.4;79.9609
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39233.1;81.1388
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39229.4;82.516
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39221.8;86.5979
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39212.8;89.9147
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39212.5;96.2021
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39209;98.7011
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39207.4;103.147
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39206.6;104.621
baseline_results/cvrp_hgs/Vrp-Set-D-n401/Vrp-Set-D-n401-hgs/0.hgs1.vrp;1234;39206.2;110.274
