baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1061.12;0.001425
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1056.98;0.003963
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1042.74;0.005151
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1039.31;0.101092
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1038.45;0.110658
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1038.21;0.139483
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1029.44;0.278032
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1028.17;0.54892
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1026.78;0.956162
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1024.88;1.37223
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1024.69;4.38535
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1024.61;11.5763
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/1.hgs1.vrp;1234;1024.4;15.1615
