baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1322.07;0.008696
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1296.59;0.016805
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1295.33;0.035574
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1283.34;0.114392
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1282.94;0.20489
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1280.14;0.22114
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1278.88;0.899552
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1278.79;0.946416
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1278.71;1.1761
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1278.41;1.30273
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1278.32;1.51012
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1277.89;1.62953
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1277.62;2.05873
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1277.51;2.21776
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1277.44;2.64361
baseline_results/cvrp_hgs/Vrp-Set-B-n68/Vrp-Set-B-n68-hgs/0.hgs1.vrp;1234;1276.2;2.9603
