=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-D-n455/Vrp-Set-D-n455-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 57 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 454 CLIENTS AND 57 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 1.50 | Feas 60 19650.12 19794.56 | Inf 2 19910.08 19979.94 | Div 0.60 0.69 | Feas 0.98 1.00 | Pen 73.61 0.85
It  16000   1752 | T(s) 117.05 | Feas 47 19073.49 19126.47 | Inf 35 18568.07 18624.44 | Div 0.35 0.40 | Feas 0.19 1.00 | Pen 21.02 0.10
It  16500   2252 | T(s) 120.43 | Feas 47 19073.49 19134.07 | Inf 31 18524.30 18591.81 | Div 0.35 0.41 | Feas 0.27 1.00 | Pen 18.59 0.10
It  17000      7 | T(s) 124.10 | Feas 63 19072.56 19103.70 | Inf 31 18568.42 18668.14 | Div 0.29 0.43 | Feas 0.20 1.00 | Pen 22.31 0.10
It  17500    507 | T(s) 127.64 | Feas 43 19072.56 19101.01 | Inf 61 18506.51 18546.89 | Div 0.30 0.33 | Feas 0.21 1.00 | Pen 18.96 0.10
It  18000   1007 | T(s) 131.04 | Feas 32 19072.56 19114.56 | Inf 26 18579.07 18656.34 | Div 0.33 0.40 | Feas 0.24 1.00 | Pen 23.21 0.10
It  18500    230 | T(s) 134.45 | Feas 65 19068.81 19091.19 | Inf 59 18523.50 18552.37 | Div 0.27 0.28 | Feas 0.16 1.00 | Pen 20.13 0.10
It  19000    730 | T(s) 137.75 | Feas 63 19068.81 19098.98 | Inf 43 18523.50 18563.00 | Div 0.30 0.32 | Feas 0.18 1.00 | Pen 20.13 0.10
It  19500   1230 | T(s) 141.12 | Feas 31 19068.81 19121.44 | Inf 32 18523.50 18563.54 | Div 0.33 0.31 | Feas 0.20 1.00 | Pen 20.13 0.10
It  20000   1730 | T(s) 144.67 | Feas 36 19068.81 19091.79 | Inf 36 18530.74 18569.25 | Div 0.30 0.32 | Feas 0.19 1.00 | Pen 20.53 0.10
It  20500     59 | T(s) 148.17 | Feas 60 19066.06 19099.63 | Inf 64 18533.15 18558.98 | Div 0.30 0.30 | Feas 0.25 1.00 | Pen 20.94 0.10
It  21000    559 | T(s) 151.76 | Feas 31 19066.06 19155.69 | Inf 57 18617.57 18675.87 | Div 0.38 0.35 | Feas 0.14 1.00 | Pen 25.63 0.10
It  21500   1059 | T(s) 155.08 | Feas 32 19066.06 19141.07 | Inf 34 18489.55 18519.38 | Div 0.36 0.32 | Feas 0.18 1.00 | Pen 18.52 0.10
It  22000   1559 | T(s) 158.34 | Feas 64 19066.06 19120.84 | Inf 56 18489.55 18536.68 | Div 0.32 0.35 | Feas 0.21 1.00 | Pen 18.52 0.10
It  22500   2059 | T(s) 161.73 | Feas 64 19066.06 19109.19 | Inf 40 18496.22 18563.77 | Div 0.33 0.37 | Feas 0.25 1.00 | Pen 18.89 0.10
It  23000   2559 | T(s) 165.18 | Feas 30 19066.06 19139.17 | Inf 26 18568.37 18671.75 | Div 0.39 0.41 | Feas 0.25 1.00 | Pen 23.12 0.10
It  23500   3059 | T(s) 168.46 | Feas 61 19066.06 19112.41 | Inf 44 18505.95 18552.21 | Div 0.33 0.36 | Feas 0.24 1.00 | Pen 19.65 0.10
It  24000   3559 | T(s) 171.80 | Feas 53 19066.06 19108.05 | Inf 36 18513.03 18609.91 | Div 0.32 0.41 | Feas 0.19 1.00 | Pen 20.04 0.10
It  24500   4059 | T(s) 175.52 | Feas 65 19066.06 19145.11 | Inf 49 18527.60 18580.60 | Div 0.37 0.36 | Feas 0.00 1.00 | Pen 20.85 0.10
It  25000   4559 | T(s) 179.09 | Feas 52 19066.06 19101.70 | Inf 61 18542.77 18582.05 | Div 0.31 0.34 | Feas 0.18 1.00 | Pen 21.70 0.10
It  25500   5059 | T(s) 182.36 | Feas 53 19066.06 19096.00 | Inf 34 18484.19 18527.49 | Div 0.29 0.37 | Feas 0.19 1.00 | Pen 18.44 0.10
It  26000   5559 | T(s) 185.71 | Feas 44 19066.06 19097.34 | Inf 61 18434.40 18461.03 | Div 0.31 0.31 | Feas 0.27 1.00 | Pen 15.67 0.10
It  26500   6059 | T(s) 189.29 | Feas 45 19066.06 19104.36 | Inf 33 18558.54 18591.00 | Div 0.31 0.34 | Feas 0.22 1.00 | Pen 22.57 0.10
It  27000   6559 | T(s) 192.61 | Feas 29 19066.06 19159.18 | Inf 40 18497.60 18513.71 | Div 0.36 0.29 | Feas 0.19 1.00 | Pen 19.19 0.10
It  27500   7059 | T(s) 196.14 | Feas 54 19066.06 19102.59 | Inf 36 18504.51 18563.23 | Div 0.31 0.37 | Feas 0.16 1.00 | Pen 19.57 0.10
It  28000   7559 | T(s) 199.49 | Feas 51 19066.06 19099.74 | Inf 30 18583.41 18627.97 | Div 0.30 0.38 | Feas 0.19 1.00 | Pen 23.95 0.10
It  28500   8059 | T(s) 202.91 | Feas 32 19066.06 19100.34 | Inf 55 18589.63 18623.58 | Div 0.31 0.34 | Feas 0.15 1.00 | Pen 24.43 0.10
It  29000   8559 | T(s) 206.37 | Feas 35 19066.06 19093.47 | Inf 43 18505.19 18619.25 | Div 0.29 0.41 | Feas 0.22 1.00 | Pen 20.77 0.10
It  29500   9059 | T(s) 209.76 | Feas 59 19066.06 19109.75 | Inf 42 18579.95 18671.44 | Div 0.31 0.40 | Feas 0.24 1.00 | Pen 24.92 0.10
It  30000   9559 | T(s) 213.20 | Feas 28 19066.06 19094.34 | Inf 57 18455.47 18532.09 | Div 0.30 0.37 | Feas 0.29 1.00 | Pen 18.01 0.10
It  30500  10059 | T(s) 216.59 | Feas 32 19066.06 19100.43 | Inf 58 18461.95 18510.54 | Div 0.30 0.33 | Feas 0.18 1.00 | Pen 18.37 0.10
It  31000    421 | T(s) 220.01 | Feas 44 19058.26 19083.27 | Inf 58 18528.07 18563.12 | Div 0.27 0.32 | Feas 0.22 1.00 | Pen 22.04 0.10
It  31500    267 | T(s) 223.50 | Feas 61 19057.58 19089.37 | Inf 46 18616.93 18654.80 | Div 0.27 0.31 | Feas 0.15 1.00 | Pen 26.98 0.10
It  32000    767 | T(s) 226.81 | Feas 34 19057.58 19090.92 | Inf 65 18544.10 18568.17 | Div 0.29 0.29 | Feas 0.19 1.00 | Pen 22.93 0.10
It  32500     27 | T(s) 229.81 | Feas 40 19054.14 19081.83 | Inf 47 18482.19 18501.04 | Div 0.29 0.28 | Feas 0.20 1.00 | Pen 19.49 0.10
It  33000    527 | T(s) 232.93 | Feas 35 19054.14 19115.79 | Inf 42 18480.97 18529.95 | Div 0.33 0.34 | Feas 0.22 1.00 | Pen 19.49 0.10
It  33500    137 | T(s) 236.04 | Feas 39 19048.70 19079.72 | Inf 36 18551.13 18599.54 | Div 0.30 0.35 | Feas 0.19 1.00 | Pen 23.39 0.10
It  34000    637 | T(s) 239.15 | Feas 60 19048.70 19076.20 | Inf 61 18559.55 18580.50 | Div 0.27 0.29 | Feas 0.22 1.00 | Pen 23.86 0.10
It  34500   1137 | T(s) 242.40 | Feas 25 19048.70 19161.79 | Inf 52 18567.69 18610.55 | Div 0.37 0.33 | Feas 0.19 1.00 | Pen 24.33 0.10
It  35000   1637 | T(s) 245.87 | Feas 56 19048.70 19064.85 | Inf 35 18576.45 18642.46 | Div 0.24 0.37 | Feas 0.30 1.00 | Pen 24.82 0.10
It  35500    148 | T(s) 249.28 | Feas 27 19044.94 19100.20 | Inf 26 18517.04 18590.02 | Div 0.33 0.40 | Feas 0.01 1.00 | Pen 21.52 0.10
It  36000    648 | T(s) 252.80 | Feas 50 19044.94 19064.01 | Inf 56 18610.36 18648.53 | Div 0.23 0.30 | Feas 0.15 1.00 | Pen 26.87 0.10
It  36500   1148 | T(s) 256.05 | Feas 48 19044.94 19072.27 | Inf 38 18545.67 18580.58 | Div 0.27 0.32 | Feas 0.13 1.00 | Pen 23.29 0.10
It  37000   1648 | T(s) 259.47 | Feas 49 19044.94 19063.35 | Inf 38 18489.91 18531.89 | Div 0.24 0.33 | Feas 0.18 1.00 | Pen 20.19 0.10
It  37500   2148 | T(s) 262.66 | Feas 36 19044.94 19071.10 | Inf 28 18489.91 18532.23 | Div 0.28 0.34 | Feas 0.21 1.00 | Pen 20.19 0.10
It  38000   2648 | T(s) 265.84 | Feas 29 19044.94 19083.68 | Inf 52 18562.61 18583.04 | Div 0.30 0.28 | Feas 0.19 1.00 | Pen 24.23 0.10
It  38500     11 | T(s) 269.14 | Feas 42 19043.81 19062.64 | Inf 33 18504.59 18545.36 | Div 0.25 0.32 | Feas 0.31 1.00 | Pen 21.01 0.10
It  39000    511 | T(s) 272.52 | Feas 58 19043.81 19059.40 | Inf 25 18504.59 18619.78 | Div 0.22 0.37 | Feas 0.21 1.00 | Pen 21.01 0.10
It  39500   1011 | T(s) 275.80 | Feas 33 19043.81 19070.87 | Inf 43 18512.16 18554.30 | Div 0.25 0.31 | Feas 0.28 1.00 | Pen 21.43 0.10
It  40000   1511 | T(s) 279.08 | Feas 49 19043.81 19052.49 | Inf 64 18510.10 18528.22 | Div 0.18 0.25 | Feas 0.22 1.00 | Pen 21.43 0.10
It  40500   2011 | T(s) 282.41 | Feas 35 19043.81 19056.60 | Inf 37 18452.24 18477.60 | Div 0.22 0.29 | Feas 0.27 1.00 | Pen 18.22 0.10
It  41000   2511 | T(s) 285.69 | Feas 32 19043.81 19066.38 | Inf 38 18525.69 18560.06 | Div 0.24 0.29 | Feas 0.11 1.00 | Pen 22.30 0.10
It  41500   3011 | T(s) 288.98 | Feas 31 19043.81 19062.03 | Inf 27 18525.69 18589.24 | Div 0.23 0.34 | Feas 0.24 1.00 | Pen 22.30 0.10
It  42000   3511 | T(s) 292.34 | Feas 35 19043.81 19075.88 | Inf 62 18472.31 18496.15 | Div 0.25 0.28 | Feas 0.21 1.00 | Pen 19.33 0.10
It  42500   4011 | T(s) 295.75 | Feas 50 19043.81 19056.51 | Inf 52 18479.27 18509.60 | Div 0.21 0.29 | Feas 0.17 1.00 | Pen 19.72 0.10
It  43000   4511 | T(s) 299.03 | Feas 33 19043.81 19083.54 | Inf 64 18432.07 18458.67 | Div 0.29 0.28 | Feas 0.36 1.00 | Pen 17.09 0.10
It  43500   5011 | T(s) 302.42 | Feas 32 19043.81 19086.74 | Inf 30 18444.50 18479.60 | Div 0.29 0.32 | Feas 0.28 1.00 | Pen 17.79 0.10
It  44000   5511 | T(s) 305.76 | Feas 39 19043.81 19064.36 | Inf 56 18516.21 18541.91 | Div 0.23 0.28 | Feas 0.18 1.00 | Pen 21.77 0.10
It  44500   6011 | T(s) 309.02 | Feas 50 19043.81 19054.71 | Inf 40 18457.43 18502.26 | Div 0.20 0.32 | Feas 0.16 1.00 | Pen 18.50 0.10
It  45000   6511 | T(s) 312.42 | Feas 59 19043.81 19050.50 | Inf 50 18464.09 18495.14 | Div 0.17 0.30 | Feas 0.17 1.00 | Pen 18.87 0.10
It  45500   7011 | T(s) 315.73 | Feas 33 19043.81 19064.17 | Inf 43 18411.13 18435.11 | Div 0.25 0.28 | Feas 0.26 1.00 | Pen 16.04 0.10
It  46000   7511 | T(s) 319.18 | Feas 45 19043.81 19062.49 | Inf 53 18475.81 18519.65 | Div 0.22 0.31 | Feas 0.20 1.00 | Pen 19.64 0.10
It  46500   8011 | T(s) 322.49 | Feas 35 19043.81 19061.69 | Inf 64 18554.99 18587.89 | Div 0.24 0.27 | Feas 0.15 1.00 | Pen 24.04 0.10
It  47000   8511 | T(s) 325.74 | Feas 37 19043.81 19062.89 | Inf 47 18441.18 18474.83 | Div 0.24 0.31 | Feas 0.28 1.00 | Pen 17.71 0.10
It  47500   9011 | T(s) 329.12 | Feas 32 19043.81 19067.79 | Inf 57 18512.60 18539.76 | Div 0.26 0.28 | Feas 0.17 1.00 | Pen 21.68 0.10
It  48000   9511 | T(s) 332.24 | Feas 35 19043.81 19064.55 | Inf 45 18512.60 18541.28 | Div 0.24 0.31 | Feas 0.21 1.00 | Pen 21.68 0.10
It  48500  10011 | T(s) 335.41 | Feas 42 19043.81 19052.59 | Inf 57 18454.06 18478.20 | Div 0.21 0.28 | Feas 0.30 1.00 | Pen 18.43 0.10
It  49000  10511 | T(s) 338.88 | Feas 50 19043.81 19048.66 | Inf 30 18467.47 18528.34 | Div 0.18 0.36 | Feas 0.20 1.00 | Pen 19.17 0.10
It  49500     27 | T(s) 342.14 | Feas 50 19042.13 19049.04 | Inf 58 18467.47 18490.67 | Div 0.19 0.29 | Feas 0.24 1.00 | Pen 19.17 0.10
It  50000    527 | T(s) 345.46 | Feas 61 19042.13 19058.82 | Inf 44 18472.85 18501.58 | Div 0.22 0.30 | Feas 0.25 1.00 | Pen 19.56 0.10
It  50500   1027 | T(s) 348.81 | Feas 60 19042.13 19067.54 | Inf 38 18543.25 18617.03 | Div 0.25 0.36 | Feas 0.17 1.00 | Pen 23.47 0.10
It  51000    263 | T(s) 352.16 | Feas 58 19039.36 19058.55 | Inf 25 18551.70 18647.13 | Div 0.24 0.38 | Feas 0.24 1.00 | Pen 23.94 0.10
It  51500    763 | T(s) 355.35 | Feas 48 19039.36 19077.75 | Inf 52 18551.70 18588.35 | Div 0.29 0.31 | Feas 0.18 1.00 | Pen 23.94 0.10
It  52000   1263 | T(s) 358.67 | Feas 28 19039.36 19090.33 | Inf 27 18487.07 18562.28 | Div 0.32 0.38 | Feas 0.19 1.00 | Pen 20.35 0.10
It  52500   1763 | T(s) 361.83 | Feas 56 19039.36 19081.26 | Inf 56 18560.32 18611.01 | Div 0.30 0.34 | Feas 0.13 1.00 | Pen 24.42 0.10
It  53000   2263 | T(s) 365.01 | Feas 61 19039.36 19074.53 | Inf 25 18501.39 18558.25 | Div 0.28 0.36 | Feas 0.38 1.00 | Pen 21.17 0.10
It  53500    181 | T(s) 368.19 | Feas 50 19037.76 19079.08 | Inf 58 18500.73 18530.74 | Div 0.29 0.29 | Feas 0.21 1.00 | Pen 21.17 0.10
It  54000    358 | T(s) 371.63 | Feas 50 19035.98 19056.35 | Inf 65 18508.35 18540.58 | Div 0.26 0.30 | Feas 0.20 1.00 | Pen 21.59 0.10
It  54500    120 | T(s) 374.98 | Feas 58 19034.25 19065.57 | Inf 49 18508.35 18545.79 | Div 0.27 0.31 | Feas 0.23 1.00 | Pen 21.59 0.10
It  55000    620 | T(s) 378.35 | Feas 42 19034.25 19077.30 | Inf 65 18508.35 18528.78 | Div 0.30 0.25 | Feas 0.23 1.00 | Pen 21.59 0.10
It  55500   1120 | T(s) 381.78 | Feas 45 19034.25 19092.52 | Inf 27 18586.08 18647.17 | Div 0.32 0.35 | Feas 0.13 1.00 | Pen 25.91 0.10
It  56000   1620 | T(s) 385.15 | Feas 44 19034.25 19077.74 | Inf 45 18595.41 18635.35 | Div 0.29 0.29 | Feas 0.15 1.00 | Pen 26.43 0.10
It  56500   2120 | T(s) 388.31 | Feas 58 19034.25 19088.22 | Inf 54 18523.45 18567.25 | Div 0.31 0.30 | Feas 0.24 1.00 | Pen 22.46 0.10
It  57000   2620 | T(s) 391.82 | Feas 46 19034.25 19092.97 | Inf 45 18539.79 18556.84 | Div 0.31 0.22 | Feas 0.12 1.00 | Pen 23.37 0.10
It  57500   3120 | T(s) 395.09 | Feas 48 19034.25 19095.13 | Inf 26 18476.69 18568.82 | Div 0.32 0.37 | Feas 0.19 1.00 | Pen 19.87 0.10
It  58000   3620 | T(s) 398.46 | Feas 56 19034.25 19079.01 | Inf 57 18548.20 18577.44 | Div 0.30 0.26 | Feas 0.24 1.00 | Pen 23.84 0.10
It  58500   4120 | T(s) 401.76 | Feas 65 19034.25 19106.11 | Inf 40 18483.84 18514.85 | Div 0.33 0.28 | Feas 0.18 1.00 | Pen 20.26 0.10
It  59000      6 | T(s) 404.97 | Feas 56 19034.18 19079.33 | Inf 65 18491.13 18508.64 | Div 0.30 0.25 | Feas 0.22 1.00 | Pen 20.67 0.10
It  59500    506 | T(s) 408.41 | Feas 60 19034.18 19086.21 | Inf 65 18506.16 18520.14 | Div 0.31 0.24 | Feas 0.21 1.00 | Pen 21.50 0.10
It  60000   1006 | T(s) 411.73 | Feas 58 19034.18 19078.04 | Inf 30 18583.57 18617.93 | Div 0.30 0.28 | Feas 0.13 1.00 | Pen 25.80 0.10
It  60500   1506 | T(s) 414.78 | Feas 57 19034.18 19119.62 | Inf 55 18461.39 18474.91 | Div 0.35 0.24 | Feas 0.01 1.00 | Pen 19.02 0.10
It  61000   2006 | T(s) 417.82 | Feas 26 19034.18 19110.12 | Inf 45 18461.39 18493.35 | Div 0.36 0.28 | Feas 0.20 1.00 | Pen 19.02 0.10
It  61500    137 | T(s) 420.92 | Feas 57 19032.27 19076.64 | Inf 38 18529.85 18544.93 | Div 0.30 0.24 | Feas 0.16 1.00 | Pen 22.82 0.10
It  62000    637 | T(s) 424.06 | Feas 40 19032.27 19090.76 | Inf 58 18538.07 18546.65 | Div 0.34 0.18 | Feas 0.14 1.00 | Pen 23.28 0.10
It  62500   1137 | T(s) 427.24 | Feas 63 19032.27 19078.56 | Inf 44 18545.84 18562.40 | Div 0.30 0.21 | Feas 0.18 1.00 | Pen 23.74 0.10
It  63000   1637 | T(s) 430.39 | Feas 65 19032.27 19078.69 | Inf 36 18545.23 18578.61 | Div 0.30 0.30 | Feas 0.23 1.00 | Pen 23.74 0.10
It  63500   2137 | T(s) 433.55 | Feas 39 19032.27 19084.34 | Inf 25 18545.23 18598.33 | Div 0.32 0.33 | Feas 0.23 1.00 | Pen 23.74 0.10
It  64000   2637 | T(s) 436.69 | Feas 37 19032.27 19073.79 | Inf 53 18543.95 18573.57 | Div 0.31 0.26 | Feas 0.23 1.00 | Pen 23.74 0.10
It  64500   3137 | T(s) 439.85 | Feas 59 19032.27 19044.30 | Inf 37 18494.52 18526.45 | Div 0.23 0.27 | Feas 0.26 1.00 | Pen 21.00 0.10
It  65000   3637 | T(s) 443.02 | Feas 25 19032.27 19139.62 | Inf 32 18494.52 18526.04 | Div 0.37 0.28 | Feas 0.20 1.00 | Pen 21.00 0.10
It  65500     65 | T(s) 446.16 | Feas 39 19029.94 19050.52 | Inf 57 18450.81 18457.86 | Div 0.25 0.19 | Feas 0.28 1.00 | Pen 18.57 0.10
It  66000    565 | T(s) 449.39 | Feas 51 19029.94 19045.44 | Inf 50 18457.50 18471.53 | Div 0.23 0.23 | Feas 0.27 1.00 | Pen 18.94 0.10
It  66500   1065 | T(s) 452.59 | Feas 52 19029.94 19062.96 | Inf 47 18525.68 18534.33 | Div 0.27 0.20 | Feas 0.23 1.00 | Pen 22.73 0.10
It  67000    230 | T(s) 455.56 | Feas 51 19029.21 19058.35 | Inf 34 18542.20 18547.47 | Div 0.27 0.17 | Feas 0.25 1.00 | Pen 23.64 0.10
It  67500    730 | T(s) 458.75 | Feas 60 19029.21 19069.45 | Inf 63 18550.72 18556.59 | Div 0.29 0.16 | Feas 0.13 1.00 | Pen 24.12 0.10
It  68000   1230 | T(s) 461.91 | Feas 43 19029.21 19052.46 | Inf 44 18500.51 18503.13 | Div 0.26 0.11 | Feas 0.29 1.00 | Pen 21.33 0.10
It  68500   1730 | T(s) 465.13 | Feas 45 19029.21 19057.15 | Inf 39 18577.29 18582.17 | Div 0.27 0.16 | Feas 0.22 1.00 | Pen 25.59 0.10
It  69000   2230 | T(s) 468.11 | Feas 50 19029.21 19054.60 | Inf 59 18516.02 18518.20 | Div 0.26 0.10 | Feas 0.22 1.00 | Pen 22.19 0.10
It  69500   2730 | T(s) 471.86 | Feas 34 19029.21 19043.09 | Inf 41 18522.89 18526.02 | Div 0.24 0.11 | Feas 0.22 1.00 | Pen 22.63 0.10
It  70000   3230 | T(s) 476.27 | Feas 32 19029.21 19042.96 | Inf 29 18531.04 18545.39 | Div 0.25 0.21 | Feas 0.14 1.00 | Pen 23.09 0.10
It  70500    326 | T(s) 479.57 | Feas 26 19026.90 19065.71 | Inf 57 18547.83 18567.04 | Div 0.29 0.21 | Feas 0.08 1.00 | Pen 24.02 0.10
It  71000    826 | T(s) 482.76 | Feas 27 19026.90 19069.42 | Inf 52 18556.47 18564.97 | Div 0.28 0.18 | Feas 0.16 1.00 | Pen 24.50 0.10
It  71500   1326 | T(s) 485.85 | Feas 42 19026.90 19061.24 | Inf 40 18574.29 18582.01 | Div 0.26 0.20 | Feas 0.09 1.00 | Pen 25.49 0.10
It  72000   1826 | T(s) 489.08 | Feas 64 19026.90 19069.10 | Inf 61 18583.46 18590.12 | Div 0.24 0.18 | Feas 0.23 1.00 | Pen 26.00 0.10
It  72500    262 | T(s) 492.29 | Feas 51 19026.43 19092.08 | Inf 40 18592.82 18603.09 | Div 0.31 0.20 | Feas 0.21 1.00 | Pen 26.52 0.10
It  73000    762 | T(s) 495.28 | Feas 51 19026.43 19057.74 | Inf 51 18521.22 18526.05 | Div 0.27 0.14 | Feas 0.23 1.00 | Pen 22.54 0.10
